Country,Date,value
Mali,11/10/15,6
Mali,11/10/15,8
Nigeria,11/10/15,19
Nigeria,11/10/15,1
Nigeria,11/10/15,0
Nigeria,11/10/15,20
Senegal,11/10/15,1
Senegal,11/10/15,0
Senegal,11/10/15,0
Senegal,11/10/15,1
Spain,11/10/15,1
Spain,11/10/15,0
Spain,11/10/15,0
Spain,11/10/15,1
United States of America,11/10/15,4
United States of America,11/10/15,0
United States of America,11/10/15,0
United States of America,11/10/15,4
Nigeria,11/10/15,7
Nigeria,11/10/15,1
Nigeria,11/10/15,0
Nigeria,11/10/15,8
Senegal,11/10/15,0
Senegal,11/10/15,0
Senegal,11/10/15,0
Senegal,11/10/15,0
Spain,11/10/15,0
Spain,11/10/15,0
Spain,11/10/15,0
Spain,11/10/15,0
United States of America,11/10/15,1
United States of America,11/10/15,0
United States of America,11/10/15,0
United States of America,11/10/15,1
Guinea,11/11/15,3805
Liberia,11/11/15,3151
Liberia,11/11/15,5636
Liberia,11/11/15,4806
Sierra Leone,11/11/15,287
Sierra Leone,11/11/15,14122
Sierra Leone,11/11/15,158
Guinea,11/11/15,3351
Guinea,11/11/15,453
Guinea,11/11/15,1
Liberia,11/11/15,10666
Guinea,11/11/15,4
Guinea,11/11/15,2083
Guinea,11/11/15,453
Sierra Leone,11/11/15,0
Sierra Leone,11/11/15,3589
Guinea,11/11/15,4
Guinea,11/11/15,2536
Liberia,11/11/15,1879
Sierra Leone,11/11/15,8704
Sierra Leone,11/11/15,5131
Sierra Leone,11/11/15,0
Sierra Leone,11/11/15,208
Sierra Leone,11/11/15,3955
Liberia 2,11/11/15,0
Liberia 2,11/11/15,2
Liberia 2,11/11/15,2
Liberia 2,11/11/15,6
Liberia 2,11/11/15,6
Liberia 2,11/11/15,0
Italy,11/11/15,1
Italy,11/11/15,0
Italy,11/11/15,0
Italy,11/11/15,0
Italy,11/11/15,1
United Kingdom,11/11/15,1
United Kingdom,11/11/15,0
United Kingdom,11/11/15,0
United Kingdom,11/11/15,0
United Kingdom,11/11/15,1
Mali,11/11/15,7
Mali,11/11/15,1
Mali,11/11/15,0
Mali,11/11/15,6
Mali,11/11/15,8
Nigeria,11/11/15,19
Nigeria,11/11/15,1
Nigeria,11/11/15,0
Nigeria,11/11/15,20
Senegal,11/11/15,1
Senegal,11/11/15,0
Senegal,11/11/15,0
Senegal,11/11/15,1
Spain,11/11/15,1
Spain,11/11/15,0
Spain,11/11/15,0
Spain,11/11/15,1
United States of America,11/11/15,4
United States of America,11/11/15,0
United States of America,11/11/15,0
United States of America,11/11/15,4
Nigeria,11/11/15,7
Nigeria,11/11/15,1
Nigeria,11/11/15,0
Nigeria,11/11/15,8
Senegal,11/11/15,0
Senegal,11/11/15,0
Senegal,11/11/15,0
Senegal,11/11/15,0
Spain,11/11/15,0
Spain,11/11/15,0
Spain,11/11/15,0
Spain,11/11/15,0
United States of America,11/11/15,1
United States of America,11/11/15,0
United States of America,11/11/15,0
United States of America,11/11/15,1
Guinea,11/12/15,3805
Sierra Leone,11/12/15,158
Guinea,11/12/15,453
Guinea,11/12/15,2536
Liberia,11/12/15,5636
Sierra Leone,11/12/15,5131
Sierra Leone,11/12/15,3589
Guinea,11/12/15,453
Liberia,11/12/15,10666
Liberia,11/12/15,3151
Sierra Leone,11/12/15,14122
Sierra Leone,11/12/15,8704
Guinea,11/12/15,3351
Guinea,11/12/15,1
Guinea,11/12/15,2083
Liberia,11/12/15,1879
Liberia,11/12/15,4806
Sierra Leone,11/12/15,287
Sierra Leone,11/12/15,3955
Sierra Leone,11/12/15,208
Liberia 2,11/12/15,6
Liberia 2,11/12/15,6
Liberia 2,11/12/15,2
Liberia 2,11/12/15,2
Italy,11/12/15,1
Italy,11/12/15,0
Italy,11/12/15,0
Italy,11/12/15,0
Italy,11/12/15,1
United Kingdom,11/12/15,1
United Kingdom,11/12/15,0
United Kingdom,11/12/15,0
United Kingdom,11/12/15,0
United Kingdom,11/12/15,1
Mali,11/12/15,7
Mali,11/12/15,1
Mali,11/12/15,0
Mali,11/12/15,6
Mali,11/12/15,8
Nigeria,11/12/15,19
Nigeria,11/12/15,1
Nigeria,11/12/15,0
Nigeria,11/12/15,20
Senegal,11/12/15,1
Senegal,11/12/15,0
Senegal,11/12/15,0
Senegal,11/12/15,1
Spain,11/12/15,1
Spain,11/12/15,0
Spain,11/12/15,0
Spain,11/12/15,1
United States of America,11/12/15,4
United States of America,11/12/15,0
United States of America,11/12/15,0
United States of America,11/12/15,4
Nigeria,11/12/15,7
Nigeria,11/12/15,1
Nigeria,11/12/15,0
Nigeria,11/12/15,8
Senegal,11/12/15,0
Senegal,11/12/15,0
Senegal,11/12/15,0
Senegal,11/12/15,0
Spain,11/12/15,0
Spain,11/12/15,0
Spain,11/12/15,0
Spain,11/12/15,0
United States of America,11/12/15,1
United States of America,11/12/15,0
United States of America,11/12/15,0
United States of America,11/12/15,1
Liberia,11/16/15,3151
Liberia,11/16/15,1879
Liberia,11/16/15,5636
Liberia,11/16/15,4806
Sierra Leone,11/16/15,287
Sierra Leone,11/16/15,5131
Sierra Leone,11/16/15,3955
Sierra Leone,11/16/15,3589
Guinea,11/16/15,3805
Guinea,11/16/15,2083
Sierra Leone,11/16/15,8704
Sierra Leone,11/16/15,208
Guinea,11/16/15,453
Liberia,11/16/15,10666
Sierra Leone,11/16/15,14122
Sierra Leone,11/16/15,158
Guinea,11/16/15,3351
Guinea,11/16/15,453
Guinea,11/16/15,1
Guinea,11/16/15,2536
Liberia 2,11/16/15,6
Liberia 2,11/16/15,6
Liberia 2,11/16/15,2
Liberia 2,11/16/15,2
Italy,11/16/15,1
Italy,11/16/15,0
Italy,11/16/15,0
Italy,11/16/15,0
Italy,11/16/15,1
United Kingdom,11/16/15,1
United Kingdom,11/16/15,0
United Kingdom,11/16/15,0
United Kingdom,11/16/15,0
United Kingdom,11/16/15,1
Mali,11/16/15,7
Mali,11/16/15,1
Mali,11/16/15,0
Mali,11/16/15,6
Mali,11/16/15,8
Nigeria,11/16/15,19
Nigeria,11/16/15,1
Nigeria,11/16/15,0
Nigeria,11/16/15,20
Senegal,11/16/15,1
Senegal,11/16/15,0
Senegal,11/16/15,0
Senegal,11/16/15,1
Spain,11/16/15,1
Spain,11/16/15,0
Spain,11/16/15,0
Spain,11/16/15,1
United States of America,11/16/15,4
United States of America,11/16/15,0
United States of America,11/16/15,0
United States of America,11/16/15,4
Nigeria,11/16/15,7
Nigeria,11/16/15,1
Nigeria,11/16/15,0
Nigeria,11/16/15,8
Senegal,11/16/15,0
Senegal,11/16/15,0
Senegal,11/16/15,0
Senegal,11/16/15,0
Spain,11/16/15,0
Spain,11/16/15,0
Spain,11/16/15,0
Spain,11/16/15,0
United States of America,11/16/15,1
United States of America,11/16/15,0
United States of America,11/16/15,0
United States of America,11/16/15,1
Liberia,11/17/15,5636
Liberia,11/17/15,4806
Sierra Leone,11/17/15,3955
Sierra Leone,11/17/15,3589
Sierra Leone,11/17/15,208
Sierra Leone,11/17/15,158
Guinea,11/17/15,3351
Liberia,11/17/15,10666
Liberia,11/17/15,1879
Sierra Leone,11/17/15,14122
Sierra Leone,11/17/15,287
Guinea,11/17/15,3804
Guinea,11/17/15,453
Liberia,11/17/15,3151
Sierra Leone,11/17/15,8704
Sierra Leone,11/17/15,5131
Guinea,11/17/15,0
Guinea,11/17/15,2536
Guinea,11/17/15,2083
Guinea,11/17/15,453
Liberia 2,11/17/15,6
Liberia 2,11/17/15,6
Liberia 2,11/17/15,2
Liberia 2,11/17/15,2
Italy,11/17/15,1
Italy,11/17/15,0
Italy,11/17/15,0
Italy,11/17/15,0
Italy,11/17/15,1
United Kingdom,11/17/15,1
United Kingdom,11/17/15,0
United Kingdom,11/17/15,0
United Kingdom,11/17/15,0
United Kingdom,11/17/15,1
Mali,11/17/15,7
Mali,11/17/15,1
Mali,11/17/15,0
Mali,11/17/15,6
Mali,11/17/15,8
Nigeria,11/17/15,19
Nigeria,11/17/15,1
Nigeria,11/17/15,0
Nigeria,11/17/15,20
Senegal,11/17/15,1
Senegal,11/17/15,0
Senegal,11/17/15,0
Senegal,11/17/15,1
Spain,11/17/15,1
Spain,11/17/15,0
Spain,11/17/15,0
Spain,11/17/15,1
United States of America,11/17/15,4
United States of America,11/17/15,0
United States of America,11/17/15,0
United States of America,11/17/15,4
Nigeria,11/17/15,7
Nigeria,11/17/15,1
Nigeria,11/17/15,0
Nigeria,11/17/15,8
Senegal,11/17/15,0
Senegal,11/17/15,0
Senegal,11/17/15,0
Senegal,11/17/15,0
Spain,11/17/15,0
Spain,11/17/15,0
Spain,11/17/15,0
Spain,11/17/15,0
United States of America,11/17/15,1
United States of America,11/17/15,0
United States of America,11/17/15,0
United States of America,11/17/15,1
Guinea,11/20/15,0
Guinea,11/20/15,453
Guinea,11/20/15,3351
Guinea,11/20/15,3804
Sierra Leone,11/20/15,3955
Sierra Leone,11/20/15,5131
Sierra Leone,11/20/15,287
Sierra Leone,11/20/15,8704
Liberia,11/20/15,5636
Liberia,11/20/15,1879
Liberia,11/20/15,3151
Liberia,11/20/15,10666
Sierra Leone,11/20/15,158
Sierra Leone,11/20/15,3589
Sierra Leone,11/20/15,14122
Guinea,11/20/15,453
Guinea,11/20/15,2536
Sierra Leone,11/20/15,208
Liberia,11/20/15,4806
Guinea,11/20/15,2083
Liberia 2,11/20/15,6
Liberia 2,11/20/15,6
Liberia 2,11/20/15,2
Liberia 2,11/20/15,2
Italy,11/20/15,1
Italy,11/20/15,0
Italy,11/20/15,0
Italy,11/20/15,0
Italy,11/20/15,1
United Kingdom,11/20/15,1
United Kingdom,11/20/15,0
United Kingdom,11/20/15,0
United Kingdom,11/20/15,0
United Kingdom,11/20/15,1
Mali,11/20/15,7
Mali,11/20/15,1
Mali,11/20/15,0
Mali,11/20/15,6
Mali,11/20/15,8
Nigeria,11/20/15,19
Nigeria,11/20/15,1
Nigeria,11/20/15,0
Nigeria,11/20/15,20
Senegal,11/20/15,1
Senegal,11/20/15,0
Senegal,11/20/15,0
Senegal,11/20/15,1
Spain,11/20/15,1
Spain,11/20/15,0
Spain,11/20/15,0
Spain,11/20/15,1
United States of America,11/20/15,4
United States of America,11/20/15,0
United States of America,11/20/15,0
United States of America,11/20/15,4
Nigeria,11/20/15,7
Nigeria,11/20/15,1
Nigeria,11/20/15,0
Nigeria,11/20/15,8
Senegal,11/20/15,0
Senegal,11/20/15,0
Senegal,11/20/15,0
Senegal,11/20/15,0
Spain,11/20/15,0
Spain,11/20/15,0
Spain,11/20/15,0
Spain,11/20/15,0
United States of America,11/20/15,1
United States of America,11/20/15,0
United States of America,11/20/15,0
United States of America,11/20/15,1
Sierra Leone,11/24/15,158
Sierra Leone,11/24/15,208
Sierra Leone,11/24/15,3589
Sierra Leone,11/24/15,3955
Liberia,11/24/15,4806
Liberia,11/24/15,5636
Sierra Leone,11/24/15,287
Sierra Leone,11/24/15,14122
Liberia,11/24/15,1879
Liberia,11/24/15,10666
Guinea,11/24/15,3351
Guinea,11/24/15,453
Guinea,11/24/15,2083
Guinea,11/24/15,2536
Guinea,11/24/15,0
Guinea,11/24/15,3804
Guinea,11/24/15,453
Liberia,11/24/15,3151
Sierra Leone,11/24/15,8704
Sierra Leone,11/24/15,5131
Liberia 2,11/24/15,6
Liberia 2,11/24/15,2
Liberia 2,11/24/15,2
Liberia 2,11/24/15,6
Italy,11/24/15,1
Italy,11/24/15,0
Italy,11/24/15,0
Italy,11/24/15,0
Italy,11/24/15,1
United Kingdom,11/24/15,1
United Kingdom,11/24/15,0
United Kingdom,11/24/15,0
United Kingdom,11/24/15,0
United Kingdom,11/24/15,1
Mali,11/24/15,7
Mali,11/24/15,1
Mali,11/24/15,0
Mali,11/24/15,6
Mali,11/24/15,8
Nigeria,11/24/15,19
Nigeria,11/24/15,1
Nigeria,11/24/15,0
Nigeria,11/24/15,20
Senegal,11/24/15,1
Senegal,11/24/15,0
Senegal,11/24/15,0
Senegal,11/24/15,1
Spain,11/24/15,1
Spain,11/24/15,0
Spain,11/24/15,0
Spain,11/24/15,1
United States of America,11/24/15,4
United States of America,11/24/15,0
United States of America,11/24/15,0
United States of America,11/24/15,4
Nigeria,11/24/15,7
Nigeria,11/24/15,1
Nigeria,11/24/15,0
Nigeria,11/24/15,8
Senegal,11/24/15,0
Senegal,11/24/15,0
Senegal,11/24/15,0
Senegal,11/24/15,0
Spain,11/24/15,0
Spain,11/24/15,0
Spain,11/24/15,0
Spain,11/24/15,0
United States of America,11/24/15,1
United States of America,11/24/15,0
United States of America,11/24/15,0
United States of America,11/24/15,1
Liberia,11/26/15,10666
Liberia,11/26/15,3151
Liberia,11/26/15,1879
Liberia,11/26/15,5636
Sierra Leone,11/26/15,8704
Sierra Leone,11/26/15,287
Sierra Leone,11/26/15,5131
Sierra Leone,11/26/15,3955
Guinea,11/26/15,2536
Guinea,11/26/15,453
Sierra Leone,11/26/15,14122
Sierra Leone,11/26/15,3589
Sierra Leone,11/26/15,158
Guinea,11/26/15,2083
Liberia,11/26/15,4806
Sierra Leone,11/26/15,208
Guinea,11/26/15,3804
Guinea,11/26/15,3351
Guinea,11/26/15,453
Guinea,11/26/15,0
Liberia 2,11/26/15,2
Liberia 2,11/26/15,2
Liberia 2,11/26/15,9
Liberia 2,11/26/15,9
Italy,11/26/15,1
Italy,11/26/15,0
Italy,11/26/15,0
Italy,11/26/15,0
Italy,11/26/15,1
United Kingdom,11/26/15,1
United Kingdom,11/26/15,0
United Kingdom,11/26/15,0
United Kingdom,11/26/15,0
United Kingdom,11/26/15,1
Mali,11/26/15,7
Mali,11/26/15,1
Mali,11/26/15,0
Mali,11/26/15,6
Mali,11/26/15,8
Nigeria,11/26/15,19
Nigeria,11/26/15,1
Nigeria,11/26/15,0
Nigeria,11/26/15,20
Senegal,11/26/15,1
Senegal,11/26/15,0
Senegal,11/26/15,0
Senegal,11/26/15,1
Spain,11/26/15,1
Spain,11/26/15,0
Spain,11/26/15,0
Spain,11/26/15,1
United States of America,11/26/15,4
United States of America,11/26/15,0
United States of America,11/26/15,0
United States of America,11/26/15,4
Nigeria,11/26/15,7
Nigeria,11/26/15,1
Nigeria,11/26/15,0
Nigeria,11/26/15,8
Senegal,11/26/15,0
Senegal,11/26/15,0
Senegal,11/26/15,0
Senegal,11/26/15,0
Spain,11/26/15,0
Spain,11/26/15,0
Spain,11/26/15,0
Spain,11/26/15,0
United States of America,11/26/15,1
United States of America,11/26/15,0
United States of America,11/26/15,0
United States of America,11/26/15,1
Guinea,12/1/15,3804
Sierra Leone,12/1/15,208
Sierra Leone,12/1/15,158
Guinea,12/1/15,453
Guinea,12/1/15,2536
Liberia,12/1/15,3151
Liberia,12/1/15,5636
Sierra Leone,12/1/15,5131
Sierra Leone,12/1/15,3589
Guinea,12/1/15,2083
Guinea,12/1/15,453
Liberia,12/1/15,10666
Sierra Leone,12/1/15,14122
Sierra Leone,12/1/15,8704
Guinea,12/1/15,3351
Guinea,12/1/15,0
Liberia,12/1/15,1879
Liberia,12/1/15,4806
Sierra Leone,12/1/15,287
Sierra Leone,12/1/15,3955
Liberia 2,12/1/15,9
Liberia 2,12/1/15,2
Liberia 2,12/1/15,9
Liberia 2,12/1/15,2
Italy,12/1/15,1
Italy,12/1/15,0
Italy,12/1/15,0
Italy,12/1/15,0
Italy,12/1/15,1
United Kingdom,12/1/15,1
United Kingdom,12/1/15,0
United Kingdom,12/1/15,0
United Kingdom,12/1/15,0
United Kingdom,12/1/15,1
Mali,12/1/15,7
Mali,12/1/15,1
Mali,12/1/15,0
Mali,12/1/15,6
Mali,12/1/15,8
Nigeria,12/1/15,19
Nigeria,12/1/15,1
Nigeria,12/1/15,0
Nigeria,12/1/15,20
Senegal,12/1/15,1
Senegal,12/1/15,0
Senegal,12/1/15,0
Senegal,12/1/15,1
Spain,12/1/15,1
Spain,12/1/15,0
Spain,12/1/15,0
Spain,12/1/15,1
United States of America,12/1/15,4
United States of America,12/1/15,0
United States of America,12/1/15,0
United States of America,12/1/15,4
Nigeria,12/1/15,7
Nigeria,12/1/15,1
Nigeria,12/1/15,0
Nigeria,12/1/15,8
Senegal,12/1/15,0
Senegal,12/1/15,0
Senegal,12/1/15,0
Senegal,12/1/15,0
Spain,12/1/15,0
Spain,12/1/15,0
Spain,12/1/15,0
Spain,12/1/15,0
United States of America,12/1/15,1
United States of America,12/1/15,0
United States of America,12/1/15,0
United States of America,12/1/15,1
Guinea,12/2/15,2536
Liberia,12/2/15,5636
Sierra Leone,12/2/15,158
Liberia,12/2/15,3151
Sierra Leone,12/2/15,3955
Liberia,12/2/15,1879
Sierra Leone,12/2/15,208
Guinea,12/2/15,3351
Sierra Leone,12/2/15,0
Guinea,12/2/15,453
Guinea,12/2/15,0
Guinea,12/2/15,0
Sierra Leone,12/2/15,0
Sierra Leone,12/2/15,287
Guinea,12/2/15,3804
Liberia,12/2/15,4806
Sierra Leone,12/2/15,5131
Guinea,12/2/15,0
Sierra Leone,12/2/15,8704
Sierra Leone,12/2/15,14122
Guinea,12/2/15,2083
Liberia,12/2/15,10666
Guinea,12/2/15,453
Sierra Leone,12/2/15,3589
Liberia 2,12/2/15,3
Liberia 2,12/2/15,3
Liberia 2,12/2/15,3
Liberia 2,12/2/15,9
Liberia 2,12/2/15,3
Liberia 2,12/2/15,9
Italy,12/2/15,1
Italy,12/2/15,0
Italy,12/2/15,0
Italy,12/2/15,0
Italy,12/2/15,1
United Kingdom,12/2/15,1
United Kingdom,12/2/15,0
United Kingdom,12/2/15,0
United Kingdom,12/2/15,0
United Kingdom,12/2/15,1
Mali,12/2/15,7
Mali,12/2/15,1
Mali,12/2/15,0
Mali,12/2/15,6
Mali,12/2/15,8
Nigeria,12/2/15,19
Nigeria,12/2/15,1
Nigeria,12/2/15,0
Nigeria,12/2/15,20
Senegal,12/2/15,1
Senegal,12/2/15,0
Senegal,12/2/15,0
Senegal,12/2/15,1
Spain,12/2/15,1
Spain,12/2/15,0
Spain,12/2/15,0
Spain,12/2/15,1
United States of America,12/2/15,4
United States of America,12/2/15,0
United States of America,12/2/15,0
United States of America,12/2/15,4
Nigeria,12/2/15,7
Nigeria,12/2/15,1
Nigeria,12/2/15,0
Nigeria,12/2/15,8
Senegal,12/2/15,0
Senegal,12/2/15,0
Senegal,12/2/15,0
Senegal,12/2/15,0
Spain,12/2/15,0
Spain,12/2/15,0
Spain,12/2/15,0
Spain,12/2/15,0
United States of America,12/2/15,1
United States of America,12/2/15,0
United States of America,12/2/15,0
United States of America,12/2/15,1
Guinea,12/3/15,1
Liberia,12/3/15,4806
Sierra Leone,12/3/15,208
Sierra Leone,12/3/15,3955
Guinea,12/3/15,2083
Guinea,12/3/15,3805
Guinea,12/3/15,3351
Sierra Leone,12/3/15,287
Liberia,12/3/15,3151
Sierra Leone,12/3/15,14122
Sierra Leone,12/3/15,5131
Liberia,12/3/15,1879
Sierra Leone,12/3/15,8704
Liberia,12/3/15,10666
Liberia,12/3/15,5636
Sierra Leone,12/3/15,158
Sierra Leone,12/3/15,3589
Guinea,12/3/15,453
Guinea,12/3/15,2536
Guinea,12/3/15,453
Liberia 2,12/3/15,3
Liberia 2,12/3/15,9
Liberia 2,12/3/15,9
Liberia 2,12/3/15,3
Italy,12/3/15,1
Italy,12/3/15,0
Italy,12/3/15,0
Italy,12/3/15,0
Italy,12/3/15,1
United Kingdom,12/3/15,1
United Kingdom,12/3/15,0
United Kingdom,12/3/15,0
United Kingdom,12/3/15,0
United Kingdom,12/3/15,1
Mali,12/3/15,7
Mali,12/3/15,1
Mali,12/3/15,0
Mali,12/3/15,6
Mali,12/3/15,8
Nigeria,12/3/15,19
Nigeria,12/3/15,1
Nigeria,12/3/15,0
Nigeria,12/3/15,20
Senegal,12/3/15,1
Senegal,12/3/15,0
Senegal,12/3/15,0
Senegal,12/3/15,1
Spain,12/3/15,1
Spain,12/3/15,0
Spain,12/3/15,0
Spain,12/3/15,1
United States of America,12/3/15,4
United States of America,12/3/15,0
United States of America,12/3/15,0
United States of America,12/3/15,4
Nigeria,12/3/15,7
Nigeria,12/3/15,1
Nigeria,12/3/15,0
Nigeria,12/3/15,8
Senegal,12/3/15,0
Senegal,12/3/15,0
Senegal,12/3/15,0
Senegal,12/3/15,0
Spain,12/3/15,0
Spain,12/3/15,0
Spain,12/3/15,0
Spain,12/3/15,0
United States of America,12/3/15,1
United States of America,12/3/15,0
United States of America,12/3/15,0
United States of America,12/3/15,1
Guinea,12/9/15,3351
Liberia,12/9/15,10666
Guinea,12/9/15,453
Liberia,12/9/15,5636
Liberia,12/9/15,4806
Sierra Leone,12/9/15,0
Sierra Leone,12/9/15,0
Guinea,12/9/15,453
Guinea,12/9/15,0
Sierra Leone,12/9/15,14122
Guinea,12/9/15,2083
Sierra Leone,12/9/15,5131
Guinea,12/9/15,0
Sierra Leone,12/9/15,3955
Liberia,12/9/15,1879
Sierra Leone,12/9/15,8704
Guinea,12/9/15,0
Sierra Leone,12/9/15,208
Guinea,12/9/15,2536
Sierra Leone,12/9/15,287
Sierra Leone,12/9/15,158
Guinea,12/9/15,3804
Liberia,12/9/15,3151
Sierra Leone,12/9/15,3589
Liberia 2,12/9/15,3
Liberia 2,12/9/15,3
Liberia 2,12/9/15,9
Liberia 2,12/9/15,9
Liberia 2,12/9/15,3
Liberia 2,12/9/15,3
Italy,12/9/15,1
Italy,12/9/15,0
Italy,12/9/15,0
Italy,12/9/15,0
Italy,12/9/15,1
United Kingdom,12/9/15,1
United Kingdom,12/9/15,0
United Kingdom,12/9/15,0
United Kingdom,12/9/15,0
United Kingdom,12/9/15,1
Mali,12/9/15,7
Mali,12/9/15,1
Mali,12/9/15,0
Mali,12/9/15,6
Mali,12/9/15,8
Nigeria,12/9/15,19
Nigeria,12/9/15,1
Nigeria,12/9/15,0
Nigeria,12/9/15,20
Senegal,12/9/15,1
Senegal,12/9/15,0
Senegal,12/9/15,0
Senegal,12/9/15,1
Spain,12/9/15,1
Spain,12/9/15,0
Spain,12/9/15,0
Spain,12/9/15,1
United States of America,12/9/15,4
United States of America,12/9/15,0
United States of America,12/9/15,0
United States of America,12/9/15,4
Nigeria,12/9/15,7
Nigeria,12/9/15,1
Nigeria,12/9/15,0
Nigeria,12/9/15,8
Senegal,12/9/15,0
Senegal,12/9/15,0
Senegal,12/9/15,0
Senegal,12/9/15,0
Spain,12/9/15,0
Spain,12/9/15,0
Spain,12/9/15,0
Spain,12/9/15,0
United States of America,12/9/15,1
United States of America,12/9/15,0
United States of America,12/9/15,0
United States of America,12/9/15,1
Guinea,12/10/15,453
Sierra Leone,12/10/15,14122
Sierra Leone,12/10/15,158
Liberia,12/10/15,10666
Guinea,12/10/15,3804
Sierra Leone,12/10/15,208
Guinea,12/10/15,2083
Sierra Leone,12/10/15,8704
Guinea,12/10/15,0
Guinea,12/10/15,3351
Guinea,12/10/15,2536
Guinea,12/10/15,453
Sierra Leone,12/10/15,287
Sierra Leone,12/10/15,3589
Liberia,12/10/15,3151
Liberia,12/10/15,4806
Sierra Leone,12/10/15,5131
Liberia,12/10/15,1879
Sierra Leone,12/10/15,3955
Liberia,12/10/15,5636
Liberia 2,12/10/15,9
Liberia 2,12/10/15,9
Liberia 2,12/10/15,3
Liberia 2,12/10/15,3
Italy,12/10/15,1
Italy,12/10/15,0
Italy,12/10/15,0
Italy,12/10/15,0
Italy,12/10/15,1
United Kingdom,12/10/15,1
United Kingdom,12/10/15,0
United Kingdom,12/10/15,0
United Kingdom,12/10/15,0
United Kingdom,12/10/15,1
Mali,12/10/15,7
Mali,12/10/15,1
Mali,12/10/15,0
Mali,12/10/15,6
Mali,12/10/15,8
Nigeria,12/10/15,19
Nigeria,12/10/15,1
Nigeria,12/10/15,0
Nigeria,12/10/15,20
Senegal,12/10/15,1
Senegal,12/10/15,0
Senegal,12/10/15,0
Senegal,12/10/15,1
Spain,12/10/15,1
Spain,12/10/15,0
Spain,12/10/15,0
Spain,12/10/15,1
United States of America,12/10/15,4
United States of America,12/10/15,0
United States of America,12/10/15,0
United States of America,12/10/15,4
Nigeria,12/10/15,7
Nigeria,12/10/15,1
Nigeria,12/10/15,0
Nigeria,12/10/15,8
Senegal,12/10/15,0
Senegal,12/10/15,0
Senegal,12/10/15,0
Senegal,12/10/15,0
Spain,12/10/15,0
Spain,12/10/15,0
Spain,12/10/15,0
Spain,12/10/15,0
United States of America,12/10/15,1
United States of America,12/10/15,0
United States of America,12/10/15,0
United States of America,12/10/15,1
Liberia,12/11/15,4806
Sierra Leone,12/11/15,3589
Sierra Leone,12/11/15,208
Sierra Leone,12/11/15,3955
Liberia,12/11/15,5636
Sierra Leone,12/11/15,158
Guinea,12/11/15,3804
Liberia,12/11/15,3151
Sierra Leone,12/11/15,5131
Guinea,12/11/15,453
Sierra Leone,12/11/15,8704
Sierra Leone,12/11/15,287
Guinea,12/11/15,3351
Sierra Leone,12/11/15,14122
Liberia,12/11/15,1879
Liberia,12/11/15,10666
Guinea,12/11/15,0
Guinea,12/11/15,453
Guinea,12/11/15,2536
Guinea,12/11/15,2083
Liberia 2,12/11/15,9
Liberia 2,12/11/15,9
Liberia 2,12/11/15,3
Liberia 2,12/11/15,3
Italy,12/11/15,1
Italy,12/11/15,0
Italy,12/11/15,0
Italy,12/11/15,0
Italy,12/11/15,1
United Kingdom,12/11/15,1
United Kingdom,12/11/15,0
United Kingdom,12/11/15,0
United Kingdom,12/11/15,0
United Kingdom,12/11/15,1
Mali,12/11/15,7
Mali,12/11/15,1
Mali,12/11/15,0
Mali,12/11/15,6
Mali,12/11/15,8
Nigeria,12/11/15,19
